IMDB_ID,Title,Year,Release_Date,Runtime,UrlPoster,Genres,Rating,Rated,Votes
tt1042268,Darah perjaka,1985,1985,109 min,NULL,Null,0,NULL,0
tt1042497,Exit Speed,2008,20080826,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NTgzNzY2Nl5BMl5BanBnXkFtZTcwMDAyMjY4MQ@@._V1.jpg,Thriller,5.3,R,1869
tt1042570,Tu£sday,2008,20081010,79 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NjE2NTQ1MF5BMl5BanBnXkFtZTcwNjUzODEyMg@@._V1.jpg,Action|Crime|Mystery|Thriller,5.2,NULL,541
tt1043582,Die wundersame Welt der Waschkraft,2009,2009,93 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOTUxZGFjMDEtOTFiMi00MWU0LWIzNTctODY3Y2I0NDNlOGIxXkEyXkFqcGdeQXVyMTY0NjUwNTg@._V1.jpg,Documentary,6.5,NULL,51
tt1043842,Appleseed Ex Machina,2007,20071020,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MzgwMzAzOV5BMl5BanBnXkFtZTcwNjk4NTI3MQ@@._V1.jpg,Action|Animation|Drama|Sci-Fi|Thriller|War,7.1,PG-13,8533
tt1045655,The Haunting of Molly Hartley,2008,20081031,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMzI5Nzg2Nl5BMl5BanBnXkFtZTcwODAxNjk4MQ@@._V1.jpg,Drama|Horror|Thriller,3.9,PG-13,8102
tt1047011,Unfinished Song,2012,20130515,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MjA5NzExM15BMl5BanBnXkFtZTcwMDE5NzU2OQ@@._V1.jpg,Comedy|Drama|Music|Romance,7.0,PG-13,5938
tt1047445,Big Game,2008,20080311,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNjcyMTEwOF5BMl5BanBnXkFtZTcwNDUyMDEzMg@@._V1.jpg,Action|Drama|Thriller,4.3,NULL,254
tt1047495,Mein Mann der Trinker,2008,20080903,90 min,NULL,Drama,5.8,NULL,37
tt1049405,The Other End of the Line,2008,20090212,106 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MTMzMjcxOF5BMl5BanBnXkFtZTcwMzI5NTg5MQ@@._V1.jpg,Comedy|Drama|Romance,6.2,PG-13,5054
tt1050261,Silencio,2007,20070109,20 min,NULL,Short,6.9,NULL,26
tt1051340,Ivory,2010,2010,84 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNzQ0Mjc0OF5BMl5BanBnXkFtZTgwODAzMDEwMDE@._V1.jpg,Drama|Music,6.7,NULL,64
tt1054588,Un éclair de génie,2008,20081003,119 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDI0NDAxOV5BMl5BanBnXkFtZTcwNzk4ODk3MQ@@._V1.jpg,Biography|Drama,7.0,PG-13,14890
tt1054631,House Broken,2009,20110707,84 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMTAzMDQ2Nl5BMl5BanBnXkFtZTcwMTc4ODIxMw@@._V1.jpg,Comedy,4.8,R,1763
tt1056026,30000 Leagues Under the Sea,2007,20070909,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzY1OTQ1N15BMl5BanBnXkFtZTcwNjU0NDk2MQ@@._V1.jpg,Action|Sci-Fi,3.0,NOT RATED,1397
tt1056432,Made in Italy,2008,20080702,86 min,NULL,Comedy,4.8,NULL,93
tt1057500,Invictus,2009,20091211,134 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMzExMDM1N15BMl5BanBnXkFtZTcwNTcyMTQ5Mg@@._V1.jpg,Biography|Drama|History|Sport,7.4,PG-13,129532
tt1059887,The Legend of Awesomest Maximus,2011,20110805,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTA4NTc4OV5BMl5BanBnXkFtZTcwNTQ2OTYxNw@@._V1.jpg,Action|Comedy,4.2,R,2538
tt1060277,Cloverfield,2008,20080118,85 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDNhNDJlNDktZDI4OC00OTE3LWI2M2UtOThkNTFkNjBjYzRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1.jpg,Action|Horror|Sci-Fi|Thriller,7.0,PG-13,311986
tt1063652,Shadow Kids,2007,20080123,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0ODc2NTAxNF5BMl5BanBnXkFtZTcwMTQ1MTM0OQ@@._V1.jpg,Drama,6.4,NULL,40
tt1067071,Fear House,2008,20080221,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2OTk4MzA2M15BMl5BanBnXkFtZTcwMjE1NzM1NQ@@._V1.jpg,Horror,3.5,NULL,483
tt1067153,Daerah jagoan,1991,1991,79 min,NULL,Action,0,NULL,0
tt1067204,Makhluk dari kubur,1991,1991,72 min,NULL,Horror,0,NULL,0
tt1068242,Footloose,2011,20111014,113 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MjIzMjk4M15BMl5BanBnXkFtZTcwMzMxMzIzNg@@._V1.jpg,Comedy|Drama|Music|Romance,5.9,PG-13,39097
tt1070781,Good Intentions,2010,20100309,84 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwOTE3MDU0Nl5BMl5BanBnXkFtZTcwMDIzNjExMw@@._V1.jpg,Comedy,5.2,PG-13,558
tt1070858,The Secrets of Jonathan Sperry,2008,20090918,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NjMzNDA1OV5BMl5BanBnXkFtZTcwNjQ4Nzc4Mg@@._V1.jpg,Drama,6.9,PG,1061
tt1071213,Four in One,2007,20071010,0,NULL,Comedy,5.9,NULL,27
tt1072754,La mort au bout du fil,2010,20100927,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDg2MTk3MF5BMl5BanBnXkFtZTcwMDY4ODM4Mg@@._V1.jpg,Mystery|Thriller,5.0,NULL,1795
tt1073105,The Descent: Part 2,2009,20091014,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzZhZTEzMzEtOWU4Ni00YjI1LTljMGYtZmZkMThjZjMxYzg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Adventure|Horror|Thriller,5.8,R,34250
tt1073482,Banshee!!!,2008,2008,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NzAyNTEzMF5BMl5BanBnXkFtZTcwMzI5Mzg5MQ@@._V1.jpg,Action|Horror,3.6,NULL,334
tt1076847,Primrose Hill,2007,20070524,57 min,NULL,Drama,6.0,NULL,49
tt1077258,Planet Terror,2007,20070814,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODdmNmM2ZTgtODM1MS00ZGMxLTk3MTMtMGQ1ODZhMTQ1NWEwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1.jpg,Action|Comedy|Horror|Thriller,7.1,NOT RATED,173734
tt1078912,Night at the Museum: Battle of the Smithsonian,2009,20090522,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMzc0MzM3MF5BMl5BanBnXkFtZTcwNjUzODkyMg@@._V1.jpg,Adventure|Comedy|Family|Fantasy,5.9,PG,138289
tt1078940,Couples Retreat,2009,20091009,113 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMjI1Nzc0M15BMl5BanBnXkFtZTcwMTc0Mzg2Mg@@._V1.jpg,Comedy,5.5,PG-13,85974
tt1080019,Jerry Cotton,2010,20100311,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOWI5ZDNmNGYtMTU5OC00Y2Y0LTgyY2EtOTM4ZDc0Yjg3Y2M3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1.jpg,Action|Comedy|Crime,5.3,NULL,735
tt1081942,Bodyguard: A New Beginning,2008,20081106,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDkxNTU4MzY2N15BMl5BanBnXkFtZTcwNDU3NTU2Mg@@._V1.jpg,Action|Drama,4.6,R,279
tt1085793,Akt,1997,1997,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODE0OTAwNWYtZWEzYi00NmVmLTk3ZTMtMDUyYjBmZTZhYTgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA3MTQ4ODM@._V1.jpg,Comedy,8.7,NULL,118
tt1085824,Hospoda na mýtince,1997,1997,100 min,NULL,Comedy,8.7,NULL,120
tt1085842,Lijavec,1997,1997,95 min,NULL,Comedy,8.4,NULL,88
tt1085861,Posel z Liptákova,1997,1997,100 min,NULL,Comedy,8.6,NULL,102
tt1085882,Vysetrování ztráty trídní knihy,1997,1997,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjlhNmJjMzgtMzNkNy00Mzc0LWE1ZmYtOTA4NTEzYTcxMDdhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzA3MTQ4ODM@._V1.jpg,Comedy,8.7,NULL,125
tt1086780,Unstable Fables: The Goldilocks and the 3 Bears Show,2008,20090612,79 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3OTQ4ODAzNl5BMl5BanBnXkFtZTgwNzU4ODc1NDE@._V1.jpg,Animation|Family,5.1,G,151
tt1086841,Impact Point,2008,20080717,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODE3MTY4N15BMl5BanBnXkFtZTcwODI2MzY3MQ@@._V1.jpg,Thriller,4.3,R,1154
tt1090211,Mothers,1967,19670826,36 min,NULL,Documentary|Short,6.7,NULL,19
tt1092385,Miyori's Forest,2007,20070825,107 min,https://images-na.ssl-images-amazon.com/images/M/MV5BN2M4NWVlZDUtYWNmYS00NzI1LThmYmQtMDkwMmVmNjhhMDI0XkEyXkFqcGdeQXVyOTg5MDg4OA@@._V1.jpg,Animation,6.6,NULL,140
tt1096849,Andy Warhol: Re-Reproduction,1974,1974,23 min,NULL,Short,5.0,NULL,33
tt1100089,Foxcatcher,2014,20150116,134 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MjQxNjYxOV5BMl5BanBnXkFtZTgwMzIwODUxMzE@._V1.jpg,Biography|Drama|Sport,7.0,R,113781
tt1104787,Heimweh nach drüben,2007,20071003,89 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDllNmEzNDktNGI4OS00MTMxLWFmZTYtYzM1ZTczMmQ1ZjFhXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1.jpg,Comedy|Drama,6.5,NULL,27
tt1105259,Alabaster,2007,20070419,45 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNTQ5ODcxN15BMl5BanBnXkFtZTcwNDk5OTQ1MQ@@._V1.jpg,Drama|Short,7.5,NULL,19
tt1107334,The Prince of Tennis: Two Samurais the First Game,2005,20050129,0,NULL,Animation|Sport,6.5,NULL,66
tt1109624,Paddington,2014,20150116,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxOTMwOTkwNDZeQTJeQWpwZ15BbWU4MDEyMTI1NjMx._V1.jpg,Comedy|Family|Fantasy,7.2,PG,54060
tt1117523,Jackass 2.5,2007,20071219,64 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODg4MTExNTY3M15BMl5BanBnXkFtZTcwMDEwMzU1MQ@@._V1.jpg,Action|Comedy|Documentary,6.5,UNRATED,16710
tt1118693,Staunton Hill,2009,20091006,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NDU0MDYzMV5BMl5BanBnXkFtZTcwODk4NTE3MQ@@._V1.jpg,Horror|Thriller,3.7,NULL,1067
tt1119178,80 Minutes,2008,20080606,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg0NzE0MDY4MF5BMl5BanBnXkFtZTcwMzQ5Mjc1MQ@@._V1.jpg,Action|Crime|Thriller,4.3,NULL,918
tt1121096,Seventh Son,2014,20150206,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNTg2MDkyN15BMl5BanBnXkFtZTgwNzA3NzY1MjE@._V1.jpg,Action|Adventure|Fantasy,55,PG-13,59 213
tt1124039,Echelon Conspiracy,2009,20090227,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NzQzNzQ2NF5BMl5BanBnXkFtZTcwOTE5MTMyMg@@._V1.jpg,Action|Crime|Mystery|Thriller,5.8,PG-13,17348
tt1126533,Ling yu yun,2000,2000,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMmNlOWZjZjgtYmFhYy00Yjg1LWJmNzQtNTY0OGVlZWZiZDUwL2ltYWdlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1.jpg,Drama,3.7,NULL,15
tt1126590,Big Eyes,2014,20141225,106 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1.jpg,Biography|Crime|Drama|Romance,7.0,PG-13,63147
tt1127178,D'Wild Wild Weng,1982,19820325,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTRlNzMwNTgtOThjZi00OWMzLTg5MTUtNzQ5ODg5ZmFhOTllXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Comedy|Western,7.0,NULL,57
tt1127715,Sin Nombre,2009,20090417,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTQ0NjgwNV5BMl5BanBnXkFtZTcwNzM5MjIzMg@@._V1.jpg,Adventure|Crime|Drama|Thriller,7.6,R,26941
tt1130746,Poison: Live Raw and Uncut,2007,NULL,0,NULL,Music,7.5,NULL,15
tt1134854,Survival of the Dead,2009,20100506,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNzE1NDMxMDAzOF5BMl5BanBnXkFtZTcwMjgzNDcyMw@@._V1.jpg,Horror|Thriller,4.9,R,17978
tt1137477,Scourge,2008,20080131,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzA5ODMxM15BMl5BanBnXkFtZTcwMjY0MjE3Mg@@._V1.jpg,Horror|Mystery|Sci-Fi,4.2,R,894
tt1139319,A Film with Me in It,2008,20100101,89 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwNjgzNjM0MjVeQTJeQWpwZ15BbWU4MDMxMjY3MDMx._V1.jpg,Comedy|Thriller,6.7,NULL,3250
tt1142433,Post Grad,2009,20090821,88 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNzg0NDQ4NF5BMl5BanBnXkFtZTcwMzM2Njg0Mg@@._V1.jpg,Comedy|Romance,5.3,PG-13,12079
tt1143143,Jeff Dunham: Spark of Insanity,2007,20070917,80 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDhiY2EyZmEtY2U0ZS00YmVmLWIyMDMtOTI3MzNmMmU1MGZmXkEyXkFqcGdeQXVyMjA5MDMyMjE@._V1.jpg,Comedy,8.1,NOT RATED,3426
tt1144487,Go Go G-Boys,2006,20060906,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2ODk1MjE0Nl5BMl5BanBnXkFtZTcwOTA0NTUxMg@@._V1.jpg,Comedy|Drama,5.6,NULL,134
tt1144805,King Lines,2007,20070301,60 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNGMzOGIzMDAtZTI0YS00MWIzLWI3YzYtNGJmN2E4MWRmNDNkXkEyXkFqcGdeQXVyNDQ3NzY5NTY@._V1.jpg,Adventure|Sport,7.8,NULL,267
tt1144884,The Final Destination,2009,20090828,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzQ5NjI2MF5BMl5BanBnXkFtZTcwNDA5MjM2Mg@@._V1.jpg,Horror,52,R,78 761
tt1148200,Chain Letter,2009,20101111,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOTU4MDE4MDE2OF5BMl5BanBnXkFtZTcwMDQ0Njg4Mw@@._V1.jpg,Horror|Thriller,4.2,R,4483
tt1149362,The White Ribbon,2009,20100305,144 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@._V1.jpg,Drama|Mystery,7.8,R,55890
tt1151827,Räuber Kneißl,2008,20080821,114 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMzE2NzUzMl5BMl5BanBnXkFtZTcwNTk4MzA0Mg@@._V1.jpg,Drama,6.8,NULL,199
tt1156505,Park Benches,2009,20090708,110 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDg2MDE5M15BMl5BanBnXkFtZTgwNTMzNjcwMzE@._V1.jpg,Comedy,5.8,NULL,637
tt1161064,Super Capers: The Origins of Ed and the Missing Bullion,2009,20090320,98 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDY4NzIyODE4M15BMl5BanBnXkFtZTcwMzkyMzY3MQ@@._V1.jpg,Action|Adventure|Comedy|Fantasy|Sci-Fi,3.1,PG,937
tt1166827,Zeitgeist,2007,20070601,118 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMDIzNzM2MF5BMl5BanBnXkFtZTcwNDM5OTk1MQ@@._V1.jpg,Documentary|History,8.2,NOT RATED,43457
tt1167490,Gym Teacher: The Movie,2008,20080912,103 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDkyNTk5OF5BMl5BanBnXkFtZTcwMzU4MjgyMg@@._V1.jpg,Comedy,5.9,NULL,470
tt1168647,The McCartney Years,2007,20071112,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDg1NDUzMV5BMl5BanBnXkFtZTcwNDYxNjcwMw@@._V1.jpg,Biography|Documentary|Music,8.9,NULL,57
tt1169808,Blue Man Group: How to Be a Megastar 2.0,2008,20081108,0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2ODQ3Mjk0OV5BMl5BanBnXkFtZTcwNjE4MTQ4MQ@@._V1.jpg,Music,8.1,NULL,123
tt1170358,The Hobbit: The Desolation of Smaug,2013,20131213,161 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1.jpg,Adventure|Fantasy,7.9,PG-13,508874
tt1172049,Demolition,2015,20160408,101 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4Nzg1MTYxMl5BMl5BanBnXkFtZTgwMjUxNDMyODE@._V1.jpg,Drama,7.0,R,55846
tt1172060,It's Alive,2008,20090402,80 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NzE1NDk4Ml5BMl5BanBnXkFtZTgwNTIwMzcwMzE@._V1.jpg,Horror|Sci-Fi,3.5,R,2400
tt1172570,Bronson,2008,20090715,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxOTA2MjA3OV5BMl5BanBnXkFtZTcwODM4Nzc4Mg@@._V1.jpg,Action|Biography|Crime|Drama,7.1,R,92889
tt1172991,The Company Men,2010,20110211,104 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMTgyNDc5M15BMl5BanBnXkFtZTcwMzk4OTM5Mw@@._V1.jpg,Drama,6.8,R,37912
tt1173494,God on Trial,2008,20081109,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYWM0NzJhMmEtMTYyNi00MTFlLTgyOTUtMWEwZmNlYTdhZmU3XkEyXkFqcGdeQXVyMjc0MjUzMzU@._V1.jpg,Drama|War,7.6,NULL,2112
tt1174735,Lupin III: Green vs. Red,2008,20080402,80 min,https://images-na.ssl-images-amazon.com/images/M/MV5BN2NmZjFlYjYtNjIyYy00ZjZmLWI3MmYtMWY4NDQ0ZWYxNWFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1.jpg,Action|Animation|Comedy|Crime,6.1,NULL,141
tt1176725,Bait Shop,2008,20080902,85 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2OTQzMjUzM15BMl5BanBnXkFtZTgwNDYzMjA2MDE@._V1.jpg,Comedy,4.3,PG,561
tt1178400,Gezeiten der Liebe,2009,20100317,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZmJjM2U1NTYtMzU4Zi00OTMyLTkxZTctODcwYjBiOGFhZDgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDYyNTA3NzY@._V1.jpg,Drama|Romance,4.1,NULL,16
tt1179056,A Nightmare on Elm Street,2010,20100430,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODIxMTQ0NTIxM15BMl5BanBnXkFtZTcwMzY1NDAyMw@@._V1.jpg,Horror|Mystery|Thriller,5.2,R,78155
tt1179071,The Orphan Killer,2011,20111002,83 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwODg1NjY3OV5BMl5BanBnXkFtZTgwMDIwMTA5MjE@._V1.jpg,Horror,3.8,NULL,1454
tt1181791,Black Death,2010,20100611,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNjEwNjY3NV5BMl5BanBnXkFtZTcwMTY1NTUyNA@@._V1.jpg,Action|Adventure|Drama|History|Horror|Mystery,6.4,R,37374
tt1181795,Bunraku,2010,20111130,124 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDIwMTA3MDg2OV5BMl5BanBnXkFtZTcwODA1NzM1Ng@@._V1.jpg,Action|Drama|Fantasy|Thriller,6.2,R,17142
tt1182609,Direct Contact,2009,20090820,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NjQwNjEwNF5BMl5BanBnXkFtZTcwODQxOTU1Mg@@._V1.jpg,Action|Thriller,4.3,R,2405
tt1182884,Dulha Mil Gaya,2010,20100108,152 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNDY3MjAyN15BMl5BanBnXkFtZTcwMTM3NTk5Mw@@._V1.jpg,Comedy|Drama,4.4,NULL,1997
tt1183132,Animales de compañía,2008,20091223,0,https://images-na.ssl-images-amazon.com/images/M/MV5BZDgzMjU0YmUtYzlmOC00YjIyLWI3MDUtNTBlZDExZTVmMGE3XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1.jpg,Null,5.7,NULL,42
tt1185837,The Cell 2,2009,20090616,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDAyNTQzNV5BMl5BanBnXkFtZTcwMzk4NzA1Mg@@._V1.jpg,Horror|Sci-Fi|Thriller,2.9,R,2336
tt1186795,Who Do You Love,2008,20100409,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNDYyNTQwN15BMl5BanBnXkFtZTcwNjQzNzAyMw@@._V1.jpg,Drama,7.2,NULL,95
tt1186830,Agora,2009,20100106,127 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MjIwMjE0MjZeQTJeQWpwZ15BbWU3MDU4ODIwODI@._V1.jpg,Adventure|Biography|Drama|History|Romance,7.2,R,55320
tt1188729,Pandorum,2009,20090925,108 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxNjc5NTMxNl5BMl5BanBnXkFtZTcwNjg2NDE4Mg@@._V1.jpg,Action|Horror|Mystery|Sci-Fi|Thriller,68,R,125 650
tt1190080,2012,2009,20091113,158 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1.jpg,Action|Adventure|Sci-Fi,58,PG-13,295 559
tt1190708,Cirque du Soleil: Corteo,2006,2006,101 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDA0MDI5OV5BMl5BanBnXkFtZTgwNTA0MjA2MDE@._V1.jpg,Family|Fantasy|Musical,7.6,NULL,177
tt1192384,Depth Charge,2008,200807,84 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNTAxMzQwNl5BMl5BanBnXkFtZTcwNTE4ODU5Mw@@._V1.jpg,Action|Thriller,4.4,NULL,366
tt1192628,Rango,2011,20110304,107 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5ODg1NTk3OF5BMl5BanBnXkFtZTcwNzA5NTMyNA@@._V1.jpg,Adventure|Animation|Comedy|Family|Western,7.2,PG,192327
tt1195478,The Five-Year Engagement,2012,20120427,124 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MDE1NTA3M15BMl5BanBnXkFtZTcwNDcwNTMxNw@@._V1.jpg,Comedy|Romance,6.2,R,81626
tt1202573,Playing for Change: Peace Through Music,2008,200804,0,NULL,Documentary|Music,9.0,NULL,86
tt1203523,Streets of Blood,2009,20090728,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNTU2MzcwMzA5Ml5BMl5BanBnXkFtZTcwOTU2NjQ3Mg@@._V1.jpg,Action|Crime|Drama|Thriller,4.4,R,3500
tt1204342,The Muppets,2011,20111123,103 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@._V1.jpg,Adventure|Comedy|Family|Musical,7.1,PG,77158
tt1204977,Ouija,2014,20141024,89 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzcwMTU5MF5BMl5BanBnXkFtZTgwOTE5MzEyMjE@._V1.jpg,Horror|Thriller,4.4,PG-13,37040
tt1205537,Jack Ryan: Shadow Recruit,2014,20140117,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MDkxNzYwNl5BMl5BanBnXkFtZTgwOTM2MjE5MDE@._V1.jpg,Action|Drama|Thriller,6.2,PG-13,102966
tt1206478,Le crime est notre affaire,2008,20081015,109 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNTdlZWZjYjItNjIwYi00NjE2LTllMDYtZDEwOWQxOWZlNTNiXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1.jpg,Comedy|Crime|Mystery,6.1,NULL,829
tt1208649,Bianong Bulag,1977,19770715,0,https://images-na.ssl-images-amazon.com/images/M/MV5BOTA5YTcwNzYtY2UyZC00MWJkLTlmNDItMjU1ZTFhYjJiOTNhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkwMzY5NjQ@._V1.jpg,Action,0,NULL,0
tt1210042,Brooklyn's Finest,2009,20100305,132 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMTI5MTY5MV5BMl5BanBnXkFtZTcwNzAyOTMwMw@@._V1.jpg,Crime|Drama|Thriller,6.7,R,54360
tt1210819,The Lone Ranger,2013,20130703,150 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3Mjk5MTUxOV5BMl5BanBnXkFtZTcwNTMyNzY3OQ@@._V1.jpg,Action|Adventure|Western,6.5,PG-13,189430
tt1211837,Doctor Strange,2016,20161104,115 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNTA2NTg0MjM0OV5BMl5BanBnXkFtZTgwNTEyMDExMTI@._V1.jpg,Action|Adventure|Fantasy|Sci-Fi,7.7,PG-13,263551
tt1212448,Les décalés du cosmos - Ze film,2008,20080325,75 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTcxNzI4Ml5BMl5BanBnXkFtZTcwODkzNTI2MQ@@._V1.jpg,Animation|Comedy|Sci-Fi,5.4,NOT RATED,790
tt1212974,Bitch Slap,2009,20120620,109 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0OTAzOTY2NF5BMl5BanBnXkFtZTcwMzcwMzM4MQ@@._V1.jpg,Action|Comedy|Crime|Thriller,4.5,R,12305
tt1213298,The Human Spider,2008,20080403,48 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNjI0N2UtMTMxNi00ODI2LWFjZDctODc1YjM0ZDI3YzVjXkEyXkFqcGdeQXVyMjMxODUwOA@@._V1.jpg,Documentary,6.1,NULL,14
